Frame,Track_ID,x_min,x_max,y_min,y_max
251,1,197,223,11,39
251,2,217,245,141,168
251,3,109,141,255,277
251,5,382,414,283,311
252,1,196,222,11,39
252,2,217,245,141,168
252,3,109,141,256,278
252,5,381,413,283,311
253,1,196,222,11,39
253,2,217,245,141,168
253,3,109,141,256,278
253,5,381,413,283,311
254,1,196,222,11,39
254,2,217,245,140,167
254,3,109,141,256,278
254,5,381,413,283,311
255,1,195,221,10,38
255,2,216,244,140,167
255,3,109,141,256,278
255,5,381,413,283,311
256,1,195,221,10,38
256,2,216,244,140,167
256,3,109,141,256,278
256,5,380,412,283,311
257,1,195,221,10,38
257,2,216,244,140,167
257,3,109,141,257,279
257,5,380,412,283,311
258,1,194,220,10,38
258,2,216,244,140,167
258,3,109,141,257,279
258,5,380,412,283,311
259,1,194,220,10,38
259,2,216,244,139,166
259,3,109,141,257,279
259,5,380,412,283,311
260,1,194,220,10,38
260,2,216,244,139,166
260,3,109,141,257,279
260,5,379,411,283,311
261,1,193,219,9,37
261,2,216,244,139,166
261,3,110,142,257,279
261,5,379,411,283,311
262,1,193,219,9,37
262,2,216,244,139,166
262,3,110,142,258,280
262,5,379,411,284,312
263,1,193,219,9,37
263,2,216,244,139,166
263,3,110,142,258,280
263,5,379,411,284,312
264,1,192,218,9,37
264,2,216,244,138,165
264,3,110,142,258,280
264,5,378,410,284,312
265,1,192,218,9,37
265,2,216,244,138,165
265,3,110,142,258,280
265,5,378,410,284,312
266,1,192,218,8,36
266,2,216,244,138,165
266,3,110,142,259,281
266,5,378,410,284,312
267,1,191,217,8,36
267,2,216,244,138,165
267,3,110,142,259,281
267,5,378,410,284,312
268,1,191,217,8,36
268,2,216,244,138,165
268,3,110,142,259,281
268,5,377,409,284,312
269,1,191,217,8,36
269,2,216,244,137,164
269,3,110,142,259,281
269,5,377,409,284,312
270,1,190,216,8,36
270,2,216,244,137,164
270,3,110,142,259,281
270,5,377,409,284,312
271,1,190,216,7,35
271,2,216,244,137,164
271,3,110,142,260,282
271,5,377,409,284,312
272,1,190,216,7,35
272,2,216,244,137,164
272,3,110,142,260,282
272,5,376,408,284,312
273,1,189,215,7,35
273,2,216,244,137,164
273,3,110,142,260,282
273,5,376,408,284,312
274,1,189,215,7,35
274,2,216,244,136,163
274,3,110,142,260,282
274,5,376,408,284,312
275,1,189,215,7,35
275,2,216,244,136,163
275,3,110,142,260,282
275,5,376,408,284,312
276,1,188,214,7,35
276,2,216,244,136,163
276,3,110,142,261,283
276,5,376,408,284,312
277,1,188,214,6,34
277,2,216,244,136,163
277,3,110,142,261,283
277,5,375,407,284,312
278,1,188,214,6,34
278,2,215,243,136,163
278,3,110,142,261,283
278,5,375,407,284,312
279,1,187,213,6,34
279,2,215,243,135,162
279,3,110,142,262,284
279,5,375,407,284,312
280,1,187,213,6,34
280,2,215,243,135,162
280,3,110,142,262,284
280,5,375,407,284,312
281,1,187,213,6,34
281,2,215,243,135,162
281,3,110,142,262,284
281,5,374,406,284,312
282,1,186,212,5,33
282,2,215,243,135,162
282,3,110,142,262,284
282,5,374,406,284,312
283,1,186,212,5,33
283,2,215,243,135,162
283,3,110,142,262,284
283,5,374,406,284,312
284,1,186,212,5,33
284,2,215,243,134,161
284,3,110,142,262,284
284,5,374,406,284,312
285,1,185,211,5,33
285,2,215,243,134,161
285,3,110,142,263,285
285,5,373,405,284,312
286,1,185,211,5,33
286,2,215,243,134,161
286,3,110,142,263,285
286,5,373,405,284,312
287,1,185,211,4,32
287,2,215,243,134,161
287,3,110,142,263,285
287,5,373,405,284,312
288,1,184,210,4,32
288,2,215,243,134,161
288,3,110,142,263,285
288,5,373,405,284,312
289,1,184,210,4,32
289,2,215,243,133,160
289,3,111,143,263,285
289,5,372,404,284,312
290,1,183,209,4,32
290,2,215,243,133,160
290,3,111,143,264,286
290,5,372,404,284,312
291,1,183,209,4,32
291,2,215,243,133,160
291,3,111,143,264,286
291,5,372,404,284,312
292,1,183,209,4,32
292,2,215,243,133,160
292,3,111,143,264,286
292,5,372,404,284,312
293,1,182,208,3,31
293,2,215,243,133,160
293,3,111,143,264,286
293,5,371,403,284,312
294,1,182,208,3,31
294,2,215,243,132,159
294,3,111,143,264,286
294,5,371,403,284,312
295,1,182,208,3,31
295,2,215,243,132,159
295,3,111,143,265,287
295,5,371,403,284,312
296,1,181,207,3,31
296,2,215,243,132,159
296,3,111,143,265,287
296,5,371,403,284,312
297,1,181,207,3,31
297,2,215,243,132,159
297,3,111,143,265,287
297,5,370,402,284,312
298,1,181,207,2,30
298,2,215,243,132,159
298,3,111,143,265,287
298,5,370,402,284,312
299,1,180,206,2,30
299,2,215,243,131,158
299,3,111,143,266,288
299,5,370,402,285,313
300,1,180,206,2,30
300,2,215,243,131,158
300,3,111,143,266,288
300,5,370,402,285,313
301,1,180,206,2,30
301,2,214,242,131,158
301,3,111,143,266,288
301,5,370,402,285,313
302,1,179,205,2,30
302,2,214,242,131,158
302,3,111,143,266,288
302,5,369,401,285,313
303,1,179,205,2,30
303,2,214,242,131,158
303,3,111,143,266,288
303,5,369,401,285,313
304,1,179,205,1,29
304,2,214,242,130,157
304,3,111,143,267,289
304,5,369,401,285,313
305,1,178,204,1,29
305,2,214,242,130,157
305,3,111,143,267,289
305,5,369,401,285,313
306,1,178,204,1,29
306,2,214,242,130,157
306,3,111,143,267,289
306,5,368,400,285,313
307,1,178,204,1,29
307,2,214,242,130,157
307,3,111,143,267,289
307,5,368,400,285,313
308,1,177,203,1,29
308,2,214,242,130,157
308,3,111,143,267,289
308,5,368,400,285,313
309,1,177,203,0,28
309,2,214,242,129,156
309,3,111,143,268,290
309,5,368,400,285,313
310,1,177,203,0,28
310,2,214,242,129,156
310,3,111,143,268,290
310,5,367,399,285,313
311,1,176,202,0,28
311,2,214,242,129,156
311,3,111,143,268,290
311,5,367,399,285,313
312,1,176,202,0,28
312,2,214,242,129,156
312,3,111,143,269,291
312,5,367,399,285,313
313,1,176,202,0,28
313,2,214,242,129,156
313,3,111,143,269,291
313,5,367,399,285,313
314,1,175,201,0,27
314,2,214,242,128,155
314,3,111,143,269,291
314,5,366,398,285,313
315,1,175,201,0,27
315,2,214,242,128,155
315,3,111,143,269,291
315,5,366,398,285,313
316,1,175,201,0,27
316,2,214,242,128,155
316,3,111,143,269,291
316,5,366,398,285,313
317,1,174,200,0,27
317,2,214,242,128,155
317,3,111,143,269,291
317,5,366,398,285,313
318,1,174,200,0,27
318,2,214,242,128,155
318,3,112,144,270,292
318,5,365,397,285,313
319,2,214,242,127,154
319,3,112,144,270,292
319,5,365,397,285,313
320,2,214,242,127,154
320,3,112,144,270,292
320,5,365,397,285,313
321,2,214,242,127,154
321,3,112,144,270,292
321,5,365,397,285,313
322,2,214,242,127,154
322,3,112,144,270,292
322,5,364,396,285,313
323,2,214,242,127,154
323,3,112,144,271,293
323,5,364,396,285,313
324,2,213,241,126,153
324,3,112,144,271,293
324,5,364,396,285,313
325,2,213,241,126,153
325,3,112,144,271,293
325,5,364,396,285,313
326,2,213,241,126,153
326,3,112,144,271,293
326,5,364,396,285,313
327,2,213,241,126,153
327,3,112,144,271,293
327,5,363,395,285,313
328,2,213,241,126,153
328,3,112,144,272,294
328,5,363,395,285,313
329,2,213,241,125,152
329,3,112,144,272,294
329,5,363,395,285,313
330,2,213,241,125,152
330,3,112,144,272,294
330,5,363,395,285,313
331,2,213,241,125,152
331,3,112,144,272,294
331,5,362,394,285,313
332,2,213,241,125,152
332,3,112,144,273,295
332,5,362,394,285,313
333,2,213,241,125,152
333,3,112,144,273,295
333,5,362,394,285,313
334,2,213,241,124,151
334,3,112,144,273,295
334,5,362,394,285,313
335,2,213,241,124,151
335,3,112,144,273,295
335,5,361,393,285,313
336,2,213,241,124,151
336,3,112,144,273,295
336,5,361,393,286,314
337,2,213,241,124,151
337,3,112,144,274,296
337,5,361,393,286,314
338,2,213,241,124,151
338,3,112,144,274,296
338,5,361,393,286,314
339,2,213,241,123,150
339,3,112,144,274,296
339,5,360,392,286,314
340,2,213,241,123,150
340,3,112,144,274,296
340,5,360,392,286,314
341,2,213,241,123,150
341,3,112,144,274,296
341,5,360,392,286,314
342,2,213,241,123,150
342,3,112,144,275,297
342,5,360,392,286,314
343,2,213,241,123,150
343,3,112,144,275,297
343,5,359,391,286,314
344,2,213,241,122,149
344,3,112,144,275,297
344,5,359,391,286,314
345,2,213,241,122,149
345,3,112,144,276,298
345,5,359,391,286,314
346,2,213,241,122,149
346,3,112,144,276,298
346,5,359,391,286,314
347,2,212,240,122,149
347,3,113,145,276,298
347,5,359,391,286,314
348,2,212,240,122,149
348,3,113,145,276,298
348,5,358,390,286,314
349,2,212,240,121,148
349,3,113,145,276,298
349,5,358,390,286,314
350,2,212,240,121,148
350,3,113,145,276,298
350,5,358,390,286,314
351,2,212,240,121,148
351,3,113,145,277,299
351,5,358,390,286,314
352,2,212,240,121,148
352,3,113,145,277,299
352,5,357,389,286,314
353,2,212,240,121,148
353,3,113,145,277,299
353,5,357,389,286,314
354,2,212,240,120,147
354,3,113,145,277,299
354,5,357,389,286,314
355,2,212,240,120,147
355,3,113,145,277,299
355,5,357,389,286,314
356,2,212,240,120,147
356,3,113,145,278,300
356,5,356,388,286,314
357,2,212,240,120,147
357,3,113,145,278,300
357,5,356,388,286,314
358,2,212,240,120,147
358,3,113,145,278,300
358,5,356,388,286,314
359,2,212,240,119,146
359,3,113,145,278,300
359,5,356,388,286,314
360,2,212,240,119,146
360,3,113,145,278,300
360,5,355,387,286,314
361,2,212,240,119,146
361,3,113,145,279,301
361,5,355,387,286,314
362,2,212,240,119,146
362,3,113,145,279,301
362,5,355,387,286,314
363,2,212,240,119,146
363,3,113,145,279,301
363,5,355,387,286,314
364,2,212,240,118,145
364,3,113,145,279,301
364,5,354,386,286,314
365,2,212,240,118,145
365,3,113,145,280,302
365,5,354,386,286,314
366,2,212,240,118,145
366,3,113,145,280,302
366,5,354,386,286,314
367,2,212,240,118,145
367,3,113,145,280,302
367,5,354,386,286,314
368,2,212,240,118,145
368,3,113,145,280,302
368,5,353,385,286,314
369,2,212,240,117,144
369,3,113,145,280,302
369,5,353,385,286,314
370,2,211,239,117,144
370,3,113,145,281,303
370,5,353,385,286,314
371,2,211,239,117,144
371,3,113,145,281,303
371,5,353,385,286,314
372,2,211,239,117,144
372,3,113,145,281,303
372,5,353,385,286,314
373,2,211,239,117,144
373,3,113,145,281,303
373,5,352,384,287,315
374,2,211,239,116,143
374,3,113,145,281,303
374,5,352,384,287,315
375,2,211,239,116,143
375,3,114,146,282,304
375,5,352,384,287,315
376,2,211,239,116,143
376,3,114,146,282,304
376,5,352,384,287,315
377,2,211,239,116,143
377,3,114,146,282,304
377,5,351,383,287,315
378,2,211,239,116,143
378,3,114,146,283,305
378,5,351,383,287,315
379,2,211,239,115,142
379,3,114,146,283,305
379,5,351,383,287,315
380,2,211,239,115,142
380,3,114,146,283,305
380,5,351,383,287,315
381,2,211,239,115,142
381,3,114,146,283,305
381,5,350,382,287,315
382,2,211,239,115,142
382,3,114,146,283,305
382,5,350,382,287,315
383,2,211,239,115,142
383,3,114,146,283,305
383,5,350,382,287,315
384,2,211,239,114,141
384,3,114,146,284,306
384,5,350,382,287,315
385,2,211,239,114,141
385,3,114,146,284,306
385,5,349,381,287,315
386,2,211,239,114,141
386,3,114,146,284,306
386,5,349,381,287,315
387,2,211,239,114,141
387,3,114,146,284,306
387,5,349,381,287,315
388,2,211,239,114,141
388,3,114,146,284,306
388,5,349,381,287,315
389,2,211,239,113,140
389,3,114,146,285,307
389,5,348,380,287,315
390,2,211,239,113,140
390,3,114,146,285,307
390,5,348,380,287,315
391,2,211,239,113,140
391,3,114,146,285,307
391,5,348,380,287,315
392,2,211,239,113,140
392,3,114,146,285,307
392,5,348,380,287,315
393,2,210,238,113,140
393,3,114,146,285,307
393,5,347,379,287,315
394,2,210,238,112,139
394,3,114,146,286,308
394,5,347,379,287,315
395,2,210,238,112,139
395,3,114,146,286,308
395,5,347,379,287,315
396,2,210,238,112,139
396,3,114,146,286,308
396,5,347,379,287,315
397,2,210,238,112,139
397,3,114,146,286,308
397,5,347,379,287,315
398,2,210,238,112,139
398,3,114,146,287,309
398,5,346,378,287,315
399,2,210,238,111,138
399,3,114,146,287,309
399,5,346,378,287,315
